sg_uf;nm_municipio;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;nm_regiao;qt_votos_nom_validos
SC;ITAJAÍ;Vereador;27177;MANOEL ALESSANDER ROCHA;DC;DC;1;Não eleito;13;81612;240001939700;2045202024;SUL;90
SC;ITAJAÍ;Vereador;12333;EDIZAEL ADRIANA DA ROSA;PDT;PDT;1;Suplente;13;81612;240002115249;2045202024;SUL;255
SC;ITAJAÍ;Vereador;12022;MAYKON RICARDO TEIXEIRA;PDT;PDT;1;Suplente;13;81612;240002115244;2045202024;SUL;210
SC;ITAJAÍ;Vereador;12123;DOUGLAS CRISTINO DA SILVA;PDT;PDT;1;Suplente;13;81612;240002115245;2045202024;SUL;1624
SC;ITAJAÍ;Vereador;13133;CLEONICE FÁTIMA FIORENTIN COMUNELLO;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352294;2045202024;SUL;689
SC;ITAJAÍ;Vereador;44444;CARLOS ALEXANDRE RAIMUNDO;UNIÃO;UNIÃO;1;Eleito por QP;13;81612;240001974263;2045202024;SUL;1615
SC;ITAJAÍ;Vereador;22123;CARLOS ROBERTO MELLO;PL;PL;1;Eleito por média;13;81612;240001899297;2045202024;SUL;1702
SC;ITAJAÍ;Vereador;44100;JOSEMIR DOS SANTOS;UNIÃO;UNIÃO;1;Suplente;13;81612;240001974258;2045202024;SUL;325
SC;ITAJAÍ;Vereador;44123;ANA CAROLINA BELING VICTORINO PEREIRA;UNIÃO;UNIÃO;1;Suplente;13;81612;240001974270;2045202024;SUL;179
SC;ITAJAÍ;Vereador;20019;JUREMA NAIRA BERNARDES FRANCELINO;PODE;PODE;1;Não eleito;13;81612;240002397059;2045202024;SUL;6
SC;ITAJAÍ;Vereador;55222;DOUGLAS WALKER CUNHA DA SILVA;PSD;PSD;1;Suplente;13;81612;240001970582;2045202024;SUL;151
SC;ITAJAÍ;Vereador;55777;ANTÔNIO CARLOS DOS SANTOS;PSD;PSD;1;Suplente;13;81612;240001970572;2045202024;SUL;183
SC;ITAJAÍ;Vereador;10555;VIVIAN SCHAEFER DA CRUZ;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960675;2045202024;SUL;489
SC;ITAJAÍ;Vereador;10022;ADRIANO ALEXANDRE ARCEGA KLAWA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960673;2045202024;SUL;1170
SC;ITAJAÍ;Vereador;20500;LISANDRA APARECIDA ROSA;PODE;PODE;1;Não eleito;13;81612;240002279348;2045202024;SUL;71
SC;ITAJAÍ;Vereador;33147;CLAUDIO JOÃO DA CRUZ;MOBILIZA;MOBILIZA;1;Não eleito;13;81612;240002169776;2045202024;SUL;176
SC;ITAJAÍ;Vereador;30333;GUILHERME ALEANDRO CAMPESTRINI;NOVO;NOVO;1;Não eleito;13;81612;240002045933;2045202024;SUL;801
SC;ITAJAÍ;Vereador;15040;REBECA MOREIRA CORDEIRO;MDB;MDB;1;Suplente;13;81612;240002076421;2045202024;SUL;95
SC;ITAJAÍ;Vereador;13777;CRISTINA RUTE MOLINARI ROCHA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352304;2045202024;SUL;100
SC;ITAJAÍ;Vereador;70222;NAZOEME ALVES OLIVEIRA PERA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052959;2045202024;SUL;243
SC;ITAJAÍ;Vereador;70106;DAVID ESTEVAM DA SILVA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052970;2045202024;SUL;281
SC;ITAJAÍ;Vereador;22003;SONIA MARIA ANVERSA;PL;PL;1;Suplente;13;81612;240001995997;2045202024;SUL;477
SC;ITAJAÍ;Vereador;44044;JOSÉ DIAS;UNIÃO;UNIÃO;1;Suplente;13;81612;240001974259;2045202024;SUL;401
SC;ITAJAÍ;Vereador;20000;VERONICA RONCELLI;PODE;PODE;1;Não eleito;13;81612;240002279349;2045202024;SUL;409
SC;ITAJAÍ;Vereador;22345;PEDRO PAULO MOLLERI;PL;PL;1;Eleito por QP;13;81612;240001899308;2045202024;SUL;2002
SC;ITAJAÍ;Vereador;15015;LUÍS FERNANDO DA SILVA;MDB;MDB;1;Suplente;13;81612;240002076427;2045202024;SUL;519
SC;ITAJAÍ;Vereador;25077;ADRIANA DA ROSA;PRD;PRD;1;Suplente;13;81612;240001881284;2045202024;SUL;182
SC;ITAJAÍ;Vereador;65123;SARA JANE TERNES;PC do B;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352289;2045202024;SUL;177
SC;ITAJAÍ;Vereador;23456;MARICLEI FONTOURA;CIDADANIA;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904944;2045202024;SUL;71
SC;ITAJAÍ;Vereador;27636;JUAREZ SOARES DE BASTOS;DC;DC;1;Não eleito;13;81612;240001939702;2045202024;SUL;31
SC;ITAJAÍ;Vereador;27111;RICARDO ALEXANDRE DE SOUZA;DC;DC;1;Não eleito;13;81612;240001939704;2045202024;SUL;6
SC;ITAJAÍ;Vereador;36000;IDALICIO MANOEL DA ROSA NETO;AGIR;AGIR;1;Não eleito;13;81612;240001944215;2045202024;SUL;329
SC;ITAJAÍ;Vereador;12789;ARTHUR LEITE DA SILVA;PDT;PDT;1;Suplente;13;81612;240002115238;2045202024;SUL;218
SC;ITAJAÍ;Vereador;70456;CELIO CUNHACO;AVANTE;AVANTE;1;Não eleito;13;81612;240002052973;2045202024;SUL;171
SC;ITAJAÍ;Vereador;70123;NUBIA ARIANE VIEIRA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052963;2045202024;SUL;130
SC;ITAJAÍ;Vereador;22333;CLAUDIO ROBERTO SCHAEFER;PL;PL;1;Suplente;13;81612;240001899306;2045202024;SUL;985
SC;ITAJAÍ;Vereador;20750;NILSON JOSÉ DE BORBA;PODE;PODE;1;Não eleito;13;81612;240002279356;2045202024;SUL;235
SC;ITAJAÍ;Vereador;27727;DOUGLAS MATHEUS CRISPIM;DC;DC;1;Não eleito;13;81612;240001939710;2045202024;SUL;49
SC;ITAJAÍ;Vereador;25650;ROBSON DA SILVA;PRD;PRD;1;Suplente;13;81612;240001881289;2045202024;SUL;836
SC;ITAJAÍ;Vereador;10777;DIEGO APARECIDO AMANCIO;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960680;2045202024;SUL;1006
SC;ITAJAÍ;Vereador;55555;OTTO LUIZ QUINTINO JUNIOR;PSD;PSD;1;Eleito por QP;13;81612;240001970583;2045202024;SUL;1647
SC;ITAJAÍ;Vereador;33333;AILA CARLA GUEDES DA SILVA;MOBILIZA;MOBILIZA;1;Não eleito;13;81612;240002169777;2045202024;SUL;112
SC;ITAJAÍ;Vereador;30700;FABRICIO FAVORETTO SOARES;NOVO;NOVO;1;Não eleito;13;81612;240002045927;2045202024;SUL;121
SC;ITAJAÍ;Vereador;25555;EGÍDIO MANOEL DA SILVA;PRD;PRD;1;Suplente;13;81612;240001881285;2045202024;SUL;271
SC;ITAJAÍ;Vereador;11611;CARLOS DE PAULA SEARA SOBRINHO;PP;PP;1;Suplente;13;81612;240001894125;2045202024;SUL;112
SC;ITAJAÍ;Vereador;23123;TALIEN ELINE STOFELLI ASSIS;CIDADANIA;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904937;2045202024;SUL;309
SC;ITAJAÍ;Vereador;36738;GESIELE ALMEIDA DE CASTRO VIEIRA;AGIR;AGIR;1;Não eleito;13;81612;240001944216;2045202024;SUL;31
SC;ITAJAÍ;Vereador;36137;TATIANE TORRES;AGIR;AGIR;1;Não eleito;13;81612;240001944222;2045202024;SUL;36
SC;ITAJAÍ;Vereador;43333;GABRIEL DA ROSA PEREIRA;PV;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352298;2045202024;SUL;243
SC;ITAJAÍ;Vereador;70747;JULIA MARIA CASTILHOS DE SIQUEIRA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052966;2045202024;SUL;113
SC;ITAJAÍ;Vereador;44789;ARTHUR BORGES PEREIRA;UNIÃO;UNIÃO;1;Suplente;13;81612;240001974262;2045202024;SUL;202
SC;ITAJAÍ;Vereador;20610;RUBENS CAMILO PACHECO;PODE;PODE;1;Não eleito;13;81612;240002279360;2045202024;SUL;339
SC;ITAJAÍ;Vereador;55153;DAVI DANIEL DA CONCEIÇÃO;PSD;PSD;1;Suplente;13;81612;240001970581;2045202024;SUL;337
SC;ITAJAÍ;Vereador;22789;DALBERTO SIQUEIRA;PL;PL;1;Suplente;13;81612;240001899298;2045202024;SUL;887
SC;ITAJAÍ;Vereador;22022;SERGIO MURILO PEREIRA;PL;PL;1;Suplente;13;81612;240001899302;2045202024;SUL;1016
SC;ITAJAÍ;Vereador;27123;JUSSARA INES BRAZ;DC;DC;1;Não eleito;13;81612;240001939707;2045202024;SUL;49
SC;ITAJAÍ;Vereador;25100;MATHEUS PROVESI TOLENTINO DE SOUZA;PRD;PRD;1;Suplente;13;81612;240001881287;2045202024;SUL;938
SC;ITAJAÍ;Vereador;25678;REGINALDO BURIGO;PRD;PRD;1;Suplente;13;81612;240001881294;2045202024;SUL;483
SC;ITAJAÍ;Vereador;10789;EVALDO VANDERLEY DA SILVA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960677;2045202024;SUL;510
SC;ITAJAÍ;Vereador;10345;SURAIA SEHN PEREIRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960679;2045202024;SUL;157
SC;ITAJAÍ;Vereador;33206;ADELI DA SILVA ROSA MARIANO;MOBILIZA;MOBILIZA;1;Não eleito;13;81612;240002169784;2045202024;SUL;52
SC;ITAJAÍ;Vereador;33334;OSNILDO DOS SANTOS;MOBILIZA;MOBILIZA;1;Não eleito;13;81612;240002169782;2045202024;SUL;123
SC;ITAJAÍ;Vereador;30007;JEFFERSON DAVI DE ESPINDULA;NOVO;NOVO;1;Não eleito;13;81612;240002045928;2045202024;SUL;884
SC;ITAJAÍ;Vereador;43553;HERLEN GERALDO BRITO DE MENEZES;PV;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352299;2045202024;SUL;64
SC;ITAJAÍ;Vereador;11111;DAIANA FARIAS DA COSTA FURTADO;PP;PP;1;Suplente;13;81612;240001894138;2045202024;SUL;140
SC;ITAJAÍ;Vereador;22555;FERNANDA THAISE LOPES;PL;PL;1;Suplente;13;81612;240001899299;2045202024;SUL;377
SC;ITAJAÍ;Vereador;22122;FERNANDO MARTINS PEGORINI;PL;PL;1;Eleito por média;13;81612;240001899300;2045202024;SUL;1958
SC;ITAJAÍ;Vereador;20100;DANIARA RENATA ALVES;PODE;PODE;1;Não eleito;13;81612;240002279359;2045202024;SUL;187
SC;ITAJAÍ;Vereador;20123;WESLEY ASSUMPÇÃO DE SOUZA;PODE;PODE;1;Não eleito;13;81612;240002279358;2045202024;SUL;64
SC;ITAJAÍ;Vereador;20021;CARLOS MARCELO RITA JÚNIOR;PODE;PODE;1;Não eleito;13;81612;240002279351;2045202024;SUL;16
SC;ITAJAÍ;Vereador;55444;ALEXANDRE SCHMIT BALBINO;PSD;PSD;1;Suplente;13;81612;240001970577;2045202024;SUL;264
SC;ITAJAÍ;Vereador;55007;ELCIO MACHADO;PSD;PSD;1;Suplente;13;81612;240001970580;2045202024;SUL;156
SC;ITAJAÍ;Vereador;22888;EVERSON RAMYRES RODRIGUES;PL;PL;1;Suplente;13;81612;240001899307;2045202024;SUL;839
SC;ITAJAÍ;Vereador;45777;WELLIGTON BATISTA DE JESUS;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904945;2045202024;SUL;449
SC;ITAJAÍ;Vereador;10888;GABRIEL GONÇALVES ZANON;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960687;2045202024;SUL;994
SC;ITAJAÍ;Vereador;10007;PATRÍCIA ALCÂNTARA AYROSO VIEIRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960683;2045202024;SUL;263
SC;ITAJAÍ;Vereador;10123;DOUGLAS NASCIMENTO DE JESUS;REPUBLICANOS;REPUBLICANOS;1;Suplente;13;81612;240001960684;2045202024;SUL;887
SC;ITAJAÍ;Vereador;30178;TÂNIA DE LIMA PACHECO PESSATTI;NOVO;NOVO;1;Não eleito;13;81612;240002045926;2045202024;SUL;45
SC;ITAJAÍ;Vereador;15123;VANDERLEY DALMOLIN;MDB;MDB;1;Eleito por QP;13;81612;240002076426;2045202024;SUL;2379
SC;ITAJAÍ;Vereador;15888;BRUNO ALFREDO LAUREANO;MDB;MDB;1;Eleito por QP;13;81612;240002076425;2045202024;SUL;2387
SC;ITAJAÍ;Vereador;25025;FABIANA HENRIQUE;PRD;PRD;1;Suplente;13;81612;240001881280;2045202024;SUL;422
SC;ITAJAÍ;Vereador;70000;KLEBER JOSÉ DE ANDRADE;AVANTE;AVANTE;1;Não eleito;13;81612;240002052964;2045202024;SUL;136
SC;ITAJAÍ;Vereador;22000;LILIANE MAYRE FONTENELE;PL;PL;1;Eleito por média;13;81612;240001899295;2045202024;SUL;1602
SC;ITAJAÍ;Vereador;20001;JORNEI MIGUEL JARDIM;PODE;PODE;1;Não eleito;13;81612;240002279361;2045202024;SUL;61
SC;ITAJAÍ;Vereador;55321;MELISSA GOMES DE MENEZES;PSD;PSD;1;Suplente;13;81612;240001970575;2045202024;SUL;413
SC;ITAJAÍ;Vereador;55055;SUELLEN ANGÉLICA DE JESUS ANGELI;PSD;PSD;1;Suplente;13;81612;240001970574;2045202024;SUL;184
SC;ITAJAÍ;Vereador;22444;JOAO CARLOS BITTENCOURT;PL;PL;1;Suplente;13;81612;240001899296;2045202024;SUL;854
SC;ITAJAÍ;Vereador;27000;RENATO MICHELLI;DC;DC;1;Não eleito;13;81612;240001939703;2045202024;SUL;118
SC;ITAJAÍ;Vereador;45333;EVANDRO SANDRI;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904943;2045202024;SUL;267
SC;ITAJAÍ;Vereador;45522;SANDRO ROBERTO SERPA;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904947;2045202024;SUL;595
SC;ITAJAÍ;Vereador;20200;SUZANA APARECIDA CORDEIRO;PODE;PODE;1;Não eleito;13;81612;240002279362;2045202024;SUL;45
SC;ITAJAÍ;Vereador;70555;LUIZ FERNANDO INACIO;AVANTE;AVANTE;1;Não eleito;13;81612;240002052969;2045202024;SUL;97
SC;ITAJAÍ;Vereador;30647;MARCELO SOARES NUNES;NOVO;NOVO;1;Não eleito;13;81612;240002045934;2045202024;SUL;165
SC;ITAJAÍ;Vereador;30125;RAFAEL ALVES DE ABREU;NOVO;NOVO;1;Não eleito;13;81612;240002045932;2045202024;SUL;20
SC;ITAJAÍ;Vereador;40777;REGINA DA SILVA POLEZA GONÇALVES;PSB;PSB;1;Não eleito;13;81612;240002231150;2045202024;SUL;58
SC;ITAJAÍ;Vereador;45022;THIAGO ALVES BONFIM;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904935;2045202024;SUL;231
SC;ITAJAÍ;Vereador;36311;HERNANDO LEANDRO DA SILVA;AGIR;AGIR;1;Não eleito;13;81612;240001944210;2045202024;SUL;270
SC;ITAJAÍ;Vereador;13470;JEFFERSON DE FREITAS;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002379003;2045202024;SUL;68
SC;ITAJAÍ;Vereador;70171;DENER DO ESPÍRITO SANTO SERRA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052967;2045202024;SUL;276
SC;ITAJAÍ;Vereador;11190;MAURILO LIMA LEITE;PP;PP;1;Suplente;13;81612;240001894133;2045202024;SUL;202
SC;ITAJAÍ;Vereador;22777;GILBERTO JESUS MENDES;PL;PL;1;Suplente;13;81612;240001899301;2045202024;SUL;738
SC;ITAJAÍ;Vereador;44999;ELEN CRISTINA SOARES NEVES;UNIÃO;UNIÃO;1;Suplente;13;81612;240001974271;2045202024;SUL;58
SC;ITAJAÍ;Vereador;65101;MATHEUS HENRIQUE GUIMARÃES SANTOS;PC do B;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352296;2045202024;SUL;9
SC;ITAJAÍ;Vereador;11011;ELISABETE LAURINDO DE SOUZA;PP;PP;1;Suplente;13;81612;240001894135;2045202024;SUL;718
SC;ITAJAÍ;Vereador;23222;MARCELO CORREA MEDEIROS;CIDADANIA;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Suplente;13;81612;240001904938;2045202024;SUL;147
SC;ITAJAÍ;Vereador;13130;DAISY ARMELINDA LINDNER DE ALMEIDA COELHO;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV);1;Não eleito;13;81612;240002352297;2045202024;SUL;42
SC;ITAJAÍ;Vereador;70321;ANA CAROLINA CASCAES DA SILVA;AVANTE;AVANTE;1;Não eleito;13;81612;240002052968;2045202024;SUL;78
SC;ITAJAÍ;Vereador;70170;ANTÔNIO NERES FERREIRA NETO;AVANTE;AVANTE;1;Não eleito;13;81612;240002052960;2045202024;SUL;51
SC;ITAJAÍ;Vereador;11122;JOSÉ CARLOS CAETANO;PP;PP;1;Suplente;13;81612;240001894129;2045202024;SUL;176
SC;ITAJAÍ;Vereador;45456;ANNA CAROLINA CRISTOFOLINI MARTINS;PSDB;Federação PSDB CIDADANIA(PSDB/CIDADANIA);1;Eleito por QP;13;81612;240001904932;2045202024;SUL;2904
SC;ITAJAÍ;Vereador;12300;RENATA NARCIZO MACHADO;PDT;PDT;1;Eleito por QP;13;81612;240002115250;2045202024;SUL;1986
SC;ITAJAÍ;Vereador;22822;ADAO BITTENCOURT;PL;PL;1;Eleito por QP;13;81612;240001899305;2045202024;SUL;2165
SC;ITAJAÍ;Vereador;55678;ALEXANDRA ULLER ALMEIDA;PSD;PSD;1;Suplente;13;81612;240001970569;2045202024;SUL;37
SC;ITAJAÍ;Vereador;55500;MARIA DAS DORES SILVA;PSD;PSD;1;Suplente;13;81612;240001970571;2045202024;SUL;119
